,customer_unique_id,Recency,Frequency,Monetary
61531,fb405325ceb5abc1e7a1d001cc2860d1,13,1,58.58
61532,62776a862c6cabc77dd4ee453a664a28,81,1,189.0
61533,814ea47c5ea63f6232386e8696b42252,299,4,185.82
61534,37a0f1c3f6a4c9f0a653c26b5986f990,149,1,84.14
61535,b5b02fa8c1e812242db6cb9b2a60e360,71,1,76.6
61536,5c09104738f3ab63154beff17cada1c3,8,1,69.44
61537,f0022eb1b509ab1d7b15e3cbe15c515f,320,4,1737.08
61538,2473904a8137a18d62708aa89dc3b7cc,222,1,96.32
61539,82d91aee09cea7c887f0188b783b97ea,70,1,83.45
61540,b1e12d161a96fad9fd17d98cb73e619e,273,4,435.6
61541,70a5df5913c9053a3d2397e92eb75365,71,1,51.54
61542,293e0828a138c524862f6c07cecd74e7,120,1,34.23
61543,327436b39c5f2a3fc076b8f22214c1f0,135,1,164.55
61544,5b9fd51537337750cd28594c51d63769,96,1,161.27
61545,8b4195dc5c53143d0ca2a6001943bbf5,85,1,178.42
61546,609b7feab0f0c9726929ec4891447b02,243,1,135.08
61547,2379b0132f09e566ccb40df2ba73f507,277,1,100.34
61548,86462096f1eb631d3f48dc0df42b0c2c,253,1,175.87
61549,9cd014adc602ff18873d4faf9d2a03dd,8,4,186.04
61550,92716d9d4f69100cb0079185cb974c4e,320,1,136.28
61551,a42999dd3c67e6532a092dedaea1ea34,100,1,33.16
61552,ed4293eca45bded8b970b1f7271c84d4,291,1,24.75
61553,143b56c43d22f27d81629b676ef497a2,26,1,171.84
61554,0c80535192f4cddee2604159de128815,198,1,39.03
61555,49ac040b94e6fdeddec885770be15029,168,1,53.39
61556,cfd4a9fc1ae1cb69ed454350bf99e59e,207,1,173.13
61557,4d1ed2efa6815403abd387b5aa4b3280,38,1,81.24
61558,bb10966dcf4d13066528b620ca430902,253,1,39.09
61559,1d64f7a7635895018b7afc7731670bfc,116,1,247.52
61560,6445f06b260cf4ce526a10f208f2a843,326,1,121.18
61561,20b0e12f0cdaf39b6905f3177cf65cb8,27,1,365.38
61562,c76606d03a092d472fce7e2b31fdc7e0,182,1,82.83
61563,80a0f31edcafb8e772a9a04546534eff,23,1,470.06
61564,fcdb597e82074d5a0c89a0087d246332,243,1,29.1
61565,cd14f27712f0eb62f98abdd950789d08,15,1,174.16
61566,af83054011fddb21b9f1d4de5d5c6d83,260,1,206.06
61567,86d1b878456bce15bcc9c4848207a785,70,1,191.84
61568,f087568df85c8ca0cc583c990c2e9c71,289,1,96.8
61569,d4ca9703236542dd52098a27ba2e0dbe,308,1,148.04
61570,15cfc80189a1e3899b876f17d09c48a5,147,1,148.39
61571,39f75ba50cc717fb52547486e7dbe6ba,24,1,73.05
61572,1a25b58acebfee7a9c53271448785529,114,1,69.9
61573,c274d3c40b8de9efa63c39425e54563f,28,4,151.32
61574,fa07e6de8a3e555cd08bb567134c2932,12,1,47.71
61575,0a0ddd2126c26c78e3e691cf382525fe,89,4,183.84
61576,b9dccf1b33d9f12e3b70f4a3bd475f90,8,1,45.3
61577,639e8b5492c28263aff6dce318f363e8,205,1,68.86
61578,3cc132bef12cf61d577a0b1100a28d17,147,1,193.65
61579,9dbf644f502b6cfc35b22ceea01af302,86,1,33.28
61580,a7280058e2a16c9df44cf07e9b10437f,186,1,123.69
61581,107dbaa46d8a4eb01852f802a71acfa2,147,1,168.83
61582,f4c67533f5fd2a68c59868883c616b4b,136,1,147.39
61583,9b07fe36ad116125147576cb5894f231,225,36,1926.3600000000001
61584,4d14ab62feba00916e402c16851cc02c,208,1,84.64
61585,47e2b9ffcede4ca7928f848af4b43cbf,105,1,67.29
61586,c0d01a994fc17a83c307a86fa81e95da,229,1,323.68
61587,0167f525469634cccbda49491f01324c,16,1,78.19
61588,3993041daacc3df25aed3cb5eeac05ad,231,1,41.54
61589,6b4ce9101a84ae7493d31acd0efc2a7d,24,1,165.11
61590,1f90117a847636892e3c5bf569f2ac68,228,1,55.0
61591,54dc0a3c7979417b2a46f53b13099929,265,2,69.54
61592,78d980a659bbdfbd58fc1ec20a107d51,203,1,38.1
61593,b6348e65ab1955f14b8b468bada4ce68,166,1,169.87
61594,8eba7f981984b27d5e395291027daa46,211,1,38.62
61595,2e4ea021ba95821a7c7099b2c30480e8,199,1,66.63
61596,d253bee698fca642ccc22a96dcb14876,84,1,506.48
61597,b49ec14e12b2e1eb74100bd9dd6bd5c0,128,1,103.04
61598,8936ff839d9ea5f7504a052616787b02,79,1,139.66
61599,6b735acab0846767c2a2af1d72792643,130,1,58.22
61600,d88b5197b4f134c48c23b5dfbd4747d5,92,1,58.13
61601,91a06d0c26977d0842461ffc50e45791,114,1,38.29
61602,4946204454b7231beccd0fe262994bfe,81,1,177.15
61603,949e0d718884f3b04d37434246d91477,69,1,119.46
61604,d107b299f4c6328dba9f999f235dde3b,156,1,258.25
61605,9c96aceebc6283e7e700993256b62609,277,1,170.69
61606,817e2a8344e139b2f9d18077e53af429,58,1,78.52
61607,92860b3639f99ef06e9c7df9c61d8a00,142,1,298.81
61608,a33b4ddb1e64e74fca23c959a415f401,328,1,343.7
61609,fcc04bd980045e3fc0f78fe4578dbf15,86,1,67.16
61610,e98a6079d8dbd3208a559d458ef791ee,68,1,126.8
61611,5b371c99d38399e868b159114e90d55d,79,1,121.5
61612,4283cbb478c4f1a13718c799779ddf15,22,1,32.79
61613,00c04df1c94e385d57d4a33a2965217c,180,1,88.94
61614,b7120831b62caf621d83d6ca9583fa31,57,1,18.87
61615,13d8632e676f8b29c747ef4aad2063db,171,1,40.79
61616,ade0402db8c016ca094d1ef1cb9defc8,78,1,18.29
61617,6546a2878d1afa6156bd0d6871b932b1,179,1,127.38
61618,3ca67cf83218dedd76e9f900261e3b27,271,1,45.78
61619,12f0f506932644aad082d6957c80dca0,310,1,96.22
61620,6f99591f12f5335a920f80557e21f03d,268,1,150.39
61621,a3c97f5ae93cf5d15567bd56f9fc8dd5,6,1,157.16
61622,b782ec557dbfa2c05508ecf7f3537324,161,1,179.04
61623,d1f648d6b893193b2e509c0f1b9acced,265,1,212.03
61624,168073e242d4bd508a7bd20f5b5b7a82,225,1,163.96
61625,221e1ca1dec4035635c0ec5ec51ecbc5,13,1,63.77
61626,bccf1f04597bf7d228479c66d874061b,269,1,72.43
61627,6c44bdab57e479c823b916ee8ded98ad,23,1,196.49
61628,9a85c258755b5140a2f7568e32206456,168,1,124.7
61629,e2ac20f62dee05f954d945d4e51c0e6c,45,1,174.26
61630,936ab2f17a183ff042fecbacdda0b824,102,1,92.9
61631,f06682b343326e1f1e51d6d9d89ebd54,154,1,168.77
61632,706f24c3298b64f1af2f8b4ff541866a,76,1,59.89
61633,fa776b9116f0db0aa31fce6fb9f453db,295,1,110.16
61634,88f83892541b895d8658b38689854ee9,177,1,182.6
61635,50f604697bed2e78f1fef7eeac8362b8,215,1,84.17
61636,8f257a3fa12c0873312984301ef06d05,113,1,26.38
61637,5d3d97309808a1d8b162d0dd2ad273e3,243,1,212.73
61638,f34cd460ef8b2c308b4501f0f83e7202,275,1,26.84
61639,f06c24ed55e91c5e13da1a4e56235bad,207,1,25.5
61640,bb1e26bd4efb2028afc28b5da2c593db,185,1,68.3
61641,77db96cba47ba7fc9fb3e908f95bf4b1,223,1,113.34
61642,4795256d9c0959d639c3e8cb2cf730d2,129,1,195.68
61643,4b918138fb54971335e63063ebf23775,37,1,117.79
61644,e2d9d8fe44a91d821047c79d53ffd03d,131,1,201.83
61645,f700834183b39b1c1f18fd42d727b386,9,1,58.79
61646,c13401002a5f9b60befb4c720de50be0,34,4,762.96
61647,068bf1b6ad5389ef7fd0b25926059be9,117,1,146.92
61648,64c5854c7d6b7c2daa86fb6e8b86c5c5,271,4,152.68
61649,b5f8527886396beec206595ae092f6c1,101,8,92.92
61650,9ee39c01aec519de9494804d727b6ac7,293,1,99.34
61651,d9eb7288c21eb328d024a6a649a62f00,133,1,186.5
61652,2d323c46ba668518c8468818e0e0a259,162,1,78.38
61653,26ffd3c37b4f84d5617854e6d37f2262,191,1,94.4
61654,0b340e1666e62d72f542fa09e59f7da5,280,1,21.77
61655,9bad7dbe401459908f618c44b8cec762,134,1,47.74
61656,146c7d9cf74b17f5da9b845626982aae,189,1,62.59
61657,968d82898aa8dff9d26f335945e92eee,235,1,57.69
61658,46e390269a061aa8e7208fdc26e5c15c,161,1,117.38
61659,cba22aad59713df65fb10fbf657eacf8,282,1,71.83
61660,b1a1cd019e366ed986b00b2d1b7520a9,276,1,117.94
61661,3ba89a1b18fd7cb3c8aa157f454ff4c8,83,1,137.71
61662,419e44db6f743a176bd486d392e4fc6e,108,1,49.22
61663,903e19707af0d27bd8e152f24e040ed3,212,1,156.51
61664,ae509b21c7499a919fefa568b22cbc8d,311,1,176.76
61665,d1b6bbb5ce2d0d1b5e5aed73482ede19,306,1,1373.83
61666,6bb6ae0812de4c10a2b3e7331e081c53,163,16,1260.96
61667,1562e66995fc7bfac7bbe29e636372c6,116,1,92.89
61668,40f4c28d14d338a0f83e8c3c08bb71b5,321,1,59.24
61669,8b2a54c3899b858e9e080a422be4c56d,56,2,125.33
61670,7526a696a977e2f21118680d178d447f,313,4,251.92
61671,fb8038205a1b4f9a90cb981e074e9be2,191,25,964.5
61672,4b1d10ff78274c6d985be415b43afcc3,193,4,306.64
61673,5ebd85e966d33ed67cdcfcc15aa70768,289,1,54.17
61674,21255a171af88cd4cbb8c02d0308232a,125,1,189.0
61675,578f32ca5464da69fdaa21b44ca6482f,268,1,37.72
61676,39bc1c0c4d16cd94e738d3575914a10d,32,1,170.0
61677,d58fa57b6e51b474e39ceb7f5f1e91fc,263,1,76.66
61678,2043559e77298e5c92dccccd693424e9,85,1,178.9
61679,f0dcfe8e166f2704249218997df96dbb,237,1,115.86
61680,eb43369355884a95ba9a3b11b671d9c5,109,1,53.13
61681,9a74735754d42a0593bcf6356ab369e2,181,1,206.84
61682,47116cd6a4dfb57e4a958e289f18f1af,94,1,84.54
61683,0b1c86a79abe371c3e6304dcf78cc448,179,1,20.75
61684,f9279d6e21053d0ca015c69de903b453,87,1,175.08
61685,20bad2661ff93b15768739fc34499e07,142,1,104.64
61686,f6339a9f9aa5046929d8a017570ec618,55,4,145.9
61687,3c9fef2fc2853b682e2f5f21dd739a6a,147,1,144.34
61688,6364655a115c9a45a9283cd8e00aa643,119,4,215.6
61689,ddce9e2963e71cb5713fdfb677341c4e,107,1,621.07
61690,21c437c8ba445290550180538e08f02b,105,1,313.18
61691,d3a62be63049f04cd073b1181c0cb70e,129,1,113.82
61692,5c510ac2275d895a41308692a428ab75,324,1,111.89
61693,af5aa18fac61372515c2e7b4546e28c6,137,1,112.94
61694,760bf80deefbc99703ba045b6c0c1a34,154,1,56.39
61695,28d622f4150cf011175e8d469b74ab63,214,1,161.54
61696,efb3bb008222efc04a358f6a21aca4ba,40,1,73.69
61697,77e2810a122d29cebd1a38c1feb2cf70,105,1,72.76
61698,394edc540f7b76172320ee3b3c37aa42,330,1,34.84
61699,b62cb6f30f4dcbebe6e1b18c2c3c1dfa,166,1,40.55
61700,aed838b04abeb2fb94566d0a073bd718,258,36,1641.96
61701,99bf2e03eb1ef8f29fd57ad10fd75e48,119,2,574.36
61702,0773a40bcc6706540cb39337886f3a4e,103,1,47.29
61703,55d4993be2982ae8d92800d400980b30,138,1,158.21
61704,6f9307cfcd3977c77569bcb5efc1b3fe,145,1,37.78
61705,aa59643509bd48204e382a171e715290,225,1,137.28
61706,297aaa5ab5f991ff31b6e2175ea534de,258,1,149.96
61707,251b3f81d77db8ee7a66d166d269cd77,288,1,149.59
61708,6960aa25c33afc741a0060c2d3fb0315,128,1,32.78
61709,6cd06ff8b622bdfc8ee92d3e4875b43f,253,1,42.77
61710,029d51fd4dc96c03a0e3d71c848adeb2,276,1,131.14
61711,f8e88589b06c2c4b721ebea9329b0610,124,1,123.67
61712,2f807c19f9b26287b3a549114e67cd4d,44,1,172.16
61713,928f44bc4170b7198115f0bf072645a8,114,1,790.65
61714,42f0f5052aae892bbf29e658f2132172,44,1,99.26
61715,4afd357c18c56def95623f1faafb2790,94,1,54.96
61716,4c0f0a5976d6efa115e8f198175ebbb2,132,1,46.39
61717,52e9f9328ec2e09868646b23c108b099,1,1,98.26
61718,f9d6fc3d99b55e277263707a46691613,100,1,26.45
61719,05292bc3f6db7fd79133285a32a82d53,169,1,1221.39
61720,64d5c7b805df5ccf5ec6560a4407edb7,180,1,415.54
61721,e5f013dc763f4b96b9618a9dc2ca636c,205,1,95.67
61722,6cbe7f3860577d7f36833336f47f9e63,105,1,179.19
61723,448efcf5726e932fa4b8e5e11898aa49,194,4,779.96
61724,4c41d73f1d29f1cd1e725ec445a82f23,324,1,214.14
61725,b11b06cfbbd108f99b4ffa44e865b1f9,275,4,3035.4
61726,9f23ff727ea4dbcbf83d485bb51575ab,215,1,82.64
61727,6105aad70631ecf571d43330bd147012,42,1,858.65
61728,51966fd6328b1e4c5fed16ed597ad96d,262,4,203.56
61729,27e7aac454dc2486aa6041521f285a8a,206,1,221.18
61730,7407306210b315546bffcba7d39ca5ad,181,1,42.0
61731,6ebfcfde1a1c8acc2dced89c345dfb58,264,1,25.1
61732,4fc02b98d960de14b0f8bad5fd16a034,260,1,32.77
61733,a64146780f5f998c0a6ba12c5503fa69,58,1,61.32
61734,6c7f5cdfbad881ea5c273360ceb83933,261,1,47.84
61735,298972c126f3216e1f72b7f732d62a74,68,1,109.97
61736,fe6067bdb6929d8d52ef1264be79fc88,12,1,37.23
61737,c99cba96bb058475c4129c456bceed5b,71,1,67.44
61738,63693d83793f8b8f4626822da8a6084e,112,1,195.55
61739,165a8bdaa0c1c792e220ea116f9c6d50,220,1,511.21
61740,c5d69e91994fdb7530d30b29d9ea7c68,308,1,76.89
61741,4578a509f466c403fd9db388441f10e4,272,1,40.09
61742,a9620df464e8953a5b6b8c2c1b138189,82,1,56.39
61743,9c8ce38a3d01ee7c4e1bbae1cf3fd1eb,68,1,193.82
61744,b4584f26fedfd2432e7274445a85b32c,276,1,35.69
61745,28b7eaa89eeb2313e24ac80ccbad9c84,171,1,65.04
61746,6770e74cec70110f4c9ae23c471f2040,309,1,71.13
61747,2b9363faf712aaaf593026993fff3d84,20,1,83.79
61748,deb50a17ad909bc97d6005b87e1f8b0a,89,1,57.43
61749,5d4de0f50402b381a81a97ed85e6c6bc,313,1,292.28
61750,a4eec4ef7d6c7a0f6f6256a9d53fc197,39,1,222.05
61751,9d5a965adb4373036f892cd149e37395,68,1,862.07
61752,40da859b36bc1c8a0ca2e4c478efbbf8,242,2,46.1
61753,aca1792238ad98b04bbdee5f6c24cf7c,91,1,22.38
61754,2f360b03f40b2388530e2333e21da38b,218,1,265.39
61755,721f7a89a56c28996dd2f82fb7e49506,124,1,98.7
61756,482a764d44101482681d5a4fe25c99c2,17,1,114.89
61757,8812fa8fe3ef369201c21eadae5569bd,177,1,85.23
61758,34ed577a045384a9d9df4bbab3601bea,226,1,63.1
61759,9dfef33f5812f001155860c7878690f4,305,1,452.0
61760,c9dcff23da6cd2aa71c8387aeb911eb2,238,1,69.61
61761,5bc646e9492942aa725129989089eb51,320,1,53.73
61762,8941275a22aa22387584f66b3475403a,204,1,98.35
61763,8b1116032c87632fb37d9c8918ae1b82,76,1,96.65
61764,832536ee36c31e1d153a07ee47d36f94,112,4,242.76
61765,14c24b3530d2704e439c0935e6953669,153,1,86.32
61766,fe253e9ecb2bc4496544e4fdf1bf4c56,72,1,93.53
61767,06b94cd5fa83f543bfa02bd8f18b56d1,141,1,108.51
61768,7f5dcde4d292354dd5e6968a27971126,14,1,142.99
61769,ee115a2e51b2e54f19b37174f9a5946f,111,2,125.52000000000001
61770,71b1207b964510e050f3677a421ee3ab,57,1,128.77
61771,1d2f8bddacd92a4a1bf22f153ee8eb46,45,1,164.32
61772,37dfc03a111d12adb03a699829213af4,313,4,297.06
61773,576429323e48ec4c202e52552507f447,302,1,201.54
61774,1b5fedf43f8156b281a3e00832f0cf93,23,4,262.72
61775,dc7231ae7ea2f5af8f54965e6c999611,217,1,472.41
61776,59cd47f7d0957b3cf7860f25986cf4b5,146,1,37.72
61777,b3bc90f2b38301ba48cbad6ef1372d1f,102,1,27.61
61778,d000e5a1b2667359f49641aa1ad6211e,8,1,139.66
61779,6a7aa34b19aa299c7fdbb1a2e0789ae1,224,2,73.83000000000001
61780,79a1c3f0f9b12a81d7ee6f2c1ff30a34,278,1,148.06
61781,8daca1a9057340b8d342979c59e9c6cc,266,1,174.43
61782,d4bdc79a55b98ad7185f06652af98eaa,102,1,36.55
61783,6c56bc412d285dc4211c29a964a7837b,14,1,181.95
61784,2092a83c9b00bdad49c0d1789112ff51,198,1,83.23
61785,3c16b3dab6262b2f1ff7f809a9afa8ec,130,1,20.75
61786,ca3e1d6ac2764d1d0e2eaeb308cf6e67,85,1,57.23
61787,20300ba8d86edaf946ccd18676a07819,88,1,363.24
61788,b7513835424c762e8b97207891c0f897,140,1,50.26
61789,dd5ad124e18e88ec89be0ee94262cb74,70,4,731.64
61790,b7cc3147c575ef92ab9e5871bceeca77,49,1,77.65
61791,472852e151389ee34481299bc2831b4e,36,1,111.42
61792,241a94d85bf8b481f76dc27eca67d320,118,1,157.4
61793,7ee9123ff8563b97fcba63c8f8e21d62,158,1,85.62
61794,b3a1253b491a6f4a317ebd499f67998c,29,4,168.76
61795,6487103e80b44928230a321da57d026e,220,1,412.16
61796,5f1718c68b05c10605bbc7b6007f2f72,194,1,69.14
61797,6f4b96e335b7cfe89b40731ea58af7f4,232,1,86.02
61798,586d32cffd97a4d05c2c315430ad73d0,225,1,442.26
61799,cc7af73f28c61fb51123617b5998e180,140,1,56.78
61800,f959005f36821cbef469aae18e5ea78d,314,1,85.15
61801,72d4fd70a94058aa1a68e0dc49dc8b68,287,1,200.72
61802,22c61e08d36892044a2ae55337461169,52,1,178.23
61803,cbdb4e89c4cc2233a6810399ccf28619,278,1,616.94
61804,225c664753214d826450307f0a799c6f,223,1,46.3
61805,6b8c63c66ac3dfea94e7271a15970796,161,1,103.98
61806,7675ea22236da5d26f0d27950f7fd3fa,139,1,95.99
61807,197df65a4abaf80e1db63bcd10d81eb3,159,1,89.91
61808,9696892d2f285e3e3d2c4a34370f2aa0,202,1,48.6
61809,e2d2fd467eaa61409bce83b07c9eac2b,14,1,35.14
61810,9754ba55a1d8857669dc10ccc72f169d,161,1,42.32
61811,24ac2b4327e25baf39f2119e4228976a,0,1,93.75
61812,064ca07a0cb37e7a2ae5d83994bd5dba,156,1,95.34
61813,3c555d15cca5369965d1759ad9530a66,108,2,552.51
61814,b0aa66f3bdea0ebfa0d1b3e44492fe68,148,1,34.13
61815,f5f8d9566e2d306d93317bece633ba1d,274,1,48.09
61816,2f081be445187d6ee255609b07efaacb,27,1,83.64
61817,a3fe56696ad23369826ccb398826550d,20,1,37.37
61818,51fd47502d2e808bdd36f1ca989a123b,25,1,132.7
61819,a4351635fc12dfd9a54f38f799a5b32a,263,1,126.08
61820,03bc76887b06f1e7fb81d0513018165e,14,9,665.0699999999999
61821,9a2ae504302a5289d5f32785ece60212,270,1,109.38
61822,f8e6b266119a106afd5e4b906532f33d,151,4,912.32
61823,6420bfe19a1230cc5e7edc7371268077,203,1,220.24
61824,cc371e5fbd115ff2543923d1cd2c6ed7,263,1,147.15
61825,d3741290a08daa355b2f64eb833129d8,115,4,413.56
61826,4d769103760f32a58c919aa3c3f9d5b1,112,1,804.72
61827,d344aa2e0449484a02060bdc34cd8c1a,218,1,85.75
61828,3bee21d3f6de31be0891d0cd591f33df,275,1,338.77
61829,97354adbd0f6a51d9c26ba45f72e5374,113,4,916.76
61830,1fa79d6381da23d912745ebed94c8c8c,72,1,137.93
61831,88281640bf024a756c9b3ad44844d557,106,1,212.89
61832,0669bf2cb4551389e155f7daa3c1156e,192,4,377.2
61833,e5205088eca54b8d927b29076a1ee913,237,1,178.27
61834,4b186be506eaea9267648b3fdcb6e7d3,114,1,68.46
61835,1f3f06e1c78c064d127de4a8326baeed,26,1,50.35
61836,6ac0e68ca06c7a126ba938508ed19f86,156,1,424.4
61837,89be91f6d069773a65226b2773313752,36,1,27.73
61838,4e5e10275d50a06180a724877453fca1,211,4,428.76
61839,549b73a4d09e5035dce01ce9a3e8f6f8,134,1,208.91
61840,7647c15a4f2e66304c91fcf86573a2a3,272,4,437.6
61841,042d7cb496599d4512619d9ee9970376,274,1,71.66
61842,541817eb0cf6fdf6c6b111436eeeff2b,316,1,52.28
61843,fd39eafefd858bd09aeb583cf3c5c38c,222,1,43.78
61844,02aff8daa5b3527989a29500ff1e8e10,76,1,405.03
61845,e53b3caaa3e91527aee71e5e36201108,202,4,670.92
61846,c30e1d992894094d169c6e3946b35dcc,50,1,90.29
61847,2f2b167cb3ef14988b2a1c194e11a790,148,4,1944.96
61848,7b8613dd80f23830102271dcf047f27e,298,1,40.09
61849,69e27423d164d49d94d6be3f2d798320,262,1,190.37
61850,f8ded68dca0925e5da6470841658a484,251,1,249.67
61851,edc7b8dab3575d0af63b7c5954edc732,203,1,80.82
61852,20be0faca39cb65332e712f1060b24b6,123,1,68.32
61853,d9b10841ca4bfb223744eed7298af042,201,1,86.15
61854,75a1e841d43d58d357c11ad4d35dc70f,72,1,52.58
61855,709a8f070f4b655badf1b42f6fdbc42f,27,1,73.49
61856,472004fd1600444e5d906904864b230d,326,1,359.64
61857,3c4ec6ddaa877cfafae87a312ede1071,44,2,172.18
61858,84b1b1de94b0d3461b3503c026575474,122,4,241.48
61859,70d7ba99d56bc498764ab76ab8329f43,104,1,147.45
61860,7e110abf1ee26d55dab6d1fc136b443c,20,1,186.1
61861,2580d54ef9cf664559e34d6441225b1d,15,1,180.33
61862,fd2da70b0b341361c66b815edbf8865e,220,4,300.38
61863,aefb45a00d1adf61e9b3958a3d7418a4,139,9,990.8700000000001
61864,9da043059cc616d830f3e678aa47495c,139,2,104.46000000000001
61865,49c3cca9733d9c3ecac4f4d1b0c64dc0,88,1,46.22
61866,17bc8ddccc0015197af33886d30e8875,247,1,60.9
61867,499ceb125321d556b9040b3721bb58dd,313,1,42.78
61868,999fa0b858f422ffbfc8a5401dd0acb4,79,2,53.96
61869,d774865a75dfb9951e56b5cb8103f41e,145,1,131.47
61870,637bb7ce6df7f969dae293eae1be3e0a,153,1,185.06
61871,58ea7e1719aed6e15ed6a447e571caa1,164,1,61.04
61872,4f2ab786849663f70ed0dbd4d2f5f530,172,1,276.59
61873,c7fd613988abdc5a6459df835e49cac2,137,1,209.15
61874,d0c3e4c736d2c8a157a86f567a87d0e7,67,1,187.98
61875,35173058d3ac45f25ca1e8a216011e9a,302,1,35.0
61876,e080737f4b307c786728838682c193a3,78,1,116.69
61877,7be702cf7a78cdfb7f8e06c7b630ef2c,207,1,803.68
61878,5436bb8561900f37ade0c9905f798ba7,113,4,204.6
61879,096a473366157adf8a459627f97bce1d,95,1,250.89
61880,0ce665b830255056c8bd27b3c6468be4,245,1,86.02
61881,b830bedf28690adc283cc2fc24a61768,203,1,102.96
61882,41b7f55c5d00ab0792ddd44cda1030a7,129,1,768.41
61883,c0240a9d8bb6be66236d8b8cb7895603,232,1,622.64
61884,49ee375ceee4fd880604a7c600e54bd3,161,1,30.13
61885,a2c4f621974a8eb173a33890280eb327,306,1,72.45
61886,1aecc1804f168ed275ad536517843133,223,1,134.43
61887,51fd7ac69a283bb9633a40fd7fbb86ba,24,1,128.54
61888,b10cdda7855556f7ca3e9a9540e45edb,121,1,69.97
61889,e714c31427ab2ce5c68113b038189fae,45,1,498.28
61890,c6f839e63b212a729c82e57ede430d12,153,1,124.31
61891,55c8aaae36c6381c844704b1180ef21b,232,1,108.37
61892,a68fe6e56f82c6c8a3dfaff569685f6f,137,1,276.94
61893,bb94f621137b2052f1c3683d9ef3e48e,294,1,60.93
61894,c82138e1cee859f5fce250fe4bf620e3,10,1,134.33
61895,af629368ba88b87ee30e1b7d3f1bb098,16,1,143.49
61896,fc72a2e33eb83c94038e5e973d632fe7,295,1,56.1
61897,2536a4c43bcd30e6e1f5188b2c781437,297,1,49.62
61898,b1d2b7f5e590fbf5cf97349eaa9388f7,112,1,37.38
61899,43eb2aefcbd1bae4b744732408a8b04d,105,1,41.36
61900,44da7d0f3171a36b4af2bebc59905922,107,1,151.48
61901,cb4e6b1ba51f75b0c71ec207fd41a559,307,1,114.93
61902,5203eba44152de2a1369d1983039f9bb,22,4,325.74
61903,8a64013cee18edf9edbc21b0dd9acec4,230,1,80.67
61904,7a41a033d1171fe68f363c2a2c16d448,148,1,206.57
61905,121bf04231ecf4ce40f70e2bf04a55e0,29,1,111.17
61906,4d0b0542893ca521b0c8a5455d83cf0c,240,1,105.38
61907,1877e8a26a2618e9e3322b8f322c01fa,24,1,49.55
61908,27e67b7b4ca8b8f0ab05e8358d2a5b2c,69,1,64.44
61909,c2cf9fa76e1571abf4d3ff1605617dbe,84,1,147.78
61910,dfe454834d8880b9037fed8f2cc790b0,15,1,153.7
61911,035b9e2e22e07827ab0ca933ad55f89a,290,1,62.59
61912,c95d9db3e2db765d46893f9294e1b8c1,150,1,56.77
61913,d95da16e9c85cc9ab927d7db2f6630c7,208,1,150.15
61914,cbe8c09868e52470726ed1c9cc985873,327,1,110.09
61915,085c30eb761a1854411a4845585d064c,206,1,137.28
61916,912a41ed4b2200e0ac7b5ea1ef1c433b,196,1,77.24
61917,bf7ff38191f28b19f5b2074480c5b1d9,327,1,92.99
61918,8de62b0edd0d7006ad80e07137ff544c,285,4,187.02
61919,9170e53194feeed9f24bacb5a06ee4aa,149,1,528.22
61920,637ce30a59fd964de4531db820bbe887,122,1,103.85
61921,4792097b0a693ac98710c6cd010a0ecb,286,1,62.27
61922,8f30185084b07c69979b38ca65cbf6ea,106,1,62.84
61923,2641ebe0a58497179c5516f545732c2d,266,1,47.68
61924,061978c4a1b3012b567a5d51eefd1157,175,1,227.16
61925,ae0fa4150b81d44201545e47d2aa9ccf,119,1,84.36
61926,fd4301556db4876e491dd9072e764661,205,1,122.37
61927,54eae13cf903f276910579af6d1351d4,17,4,292.8
61928,8888dd279fae8673f58bb937e88c3900,191,1,213.59
61929,d5d0403cf00b945253248bccb6f998c4,123,1,142.66
61930,b7423e030079ba9035bee9855919f420,154,1,81.36
61931,e411a7d93ae7ef2b1140c0d5c72fd9cc,57,4,132.3
61932,eafcc217a303790a22debf6497aee0f4,110,1,118.48
61933,0762d037793f0578e493822df96bf9a3,166,1,101.64
61934,4957fb815bd262b6dc9d790b98ed6546,162,1,180.93
61935,63d0fee6139aed1a41a7230159bed913,21,1,24.29
61936,5f79947a78a669b99740c292bbe11ac2,284,1,673.69
61937,eb236ab2dfa54515610c137e1cf493aa,137,1,1057.4
61938,0878db79126c2f458ff812144792b696,147,1,54.38
61939,6acc914491aa54481e45fefaeac55b3b,34,4,442.96
61940,980f26dcd9a193a8613c77d5e3b0e9d1,35,1,68.48
61941,9678da93a39d76ec957f277445cf3bfa,28,1,184.15
61942,0300e705496bf8c32c5dfd4a476885ba,289,1,72.94
61943,22e6e7320892b9a9e3a106ead4ac11cd,29,1,50.64
61944,00bd903b65b4c9a1c822887d0b012592,103,1,121.68
61945,7548a56b001c6d8c11dd5ec157002ac0,246,1,63.33
61946,e1d01ab557759cb60095b085ff6ade4f,121,1,113.21
61947,28e3b4a14a28881ebbdf5384e004d6fb,79,4,412.16
61948,545bd0b3119518f1821332f395226501,116,1,110.0
61949,dc36c19e6e8bdcb2d9c2bf1f8fc6d25a,130,1,123.15
61950,21edf3b760787a3ae9b09439fb5be338,116,1,99.9
61951,bd2108e4fe5cdb520545f52072b7d41d,112,1,39.61
61952,787175d631d1cda448d5ee48ae95731f,165,1,71.85
61953,baf4289d3b02f6b0a08d39bab9b11036,127,1,208.81
